page,car_name,model_variant,url,price_preview,main_image_url,name,model,prix,images,Moteur_and_Infos_techniques_Motorisation,Moteur_and_Infos_techniques_value,Moteur_and_Infos_techniques_Energie,Moteur_and_Infos_techniques_Puissance_fiscale,Moteur_and_Infos_techniques_Transmission,Moteur_and_Infos_techniques_Architecture,Moteur_and_Infos_techniques_Couple_maxi,Conso._and_performances_Conso_mixte,Conso._and_performances_value,Conso._and_performances_Vitesse_maxi,Conso._and_performances_Acceleration_0_100,Dimensions_and_volumes_Categorie,Dimensions_and_volumes_Carrosserie,Dimensions_and_volumes_Nombre_places,Dimensions_and_volumes_Poids_vide,Dimensions_and_volumes_value,Dimensions_and_volumes_Longueur,Dimensions_and_volumes_Largeur,Dimensions_and_volumes_Hauteur,Dimensions_and_volumes_Empattement,Sécurité_Airbags,Sécurité_ABS,Sécurité_ESP,Sécurité_Antipatinage,Sécurité_Aide_au_freinage_d'urgence,Sécurité_Antidémarrage_électronique,Sécurité_Aide_au_démarrage_en_côte,Sécurité_Sélecteur_de_mode_de_conduite,Sécurité_Détection_de_fatigue,Sécurité_Maintien_dans_la_voie,Sécurité_Détecteur_d'angle_mort,Sécurité_Détecteur_de_sous-gonflage,Sécurité_Fermeture_de_portes_auto.,Sécurité_Préparation_ISOFIX,Sécurité_Phares_antibrouillard,Sécurité_Système_d'alarme,Confort_Climatisation,Confort_Systeme_audio,Confort_Ordinateur_de_bord,Confort_Start_and_Stop,Confort_Régulateur_de_vitesse,Confort_Détecteur_de_pluie,Confort_Allumage_auto._des_feux,Confort_Frein_à_main_électrique,Confort_Ecran_tactile,Confort_Cockpit_digital,Confort_Reconnaissance_de_panneaux,Confort_Affichage_Tête-Haute,Confort_Aide_au_stationnement,Confort_Caméra_de_recul,Confort_Park_Assist_Auto.,Confort_Commandes_au_volant,Confort_Commandes_vocales,Confort_value,Confort_Rétros._électriques,Confort_Rétros._rabattables_électriques,Confort_Coffre_électrique,Confort_Mains_libres,Confort_Sièges_électriques,Confort_Sièges_élec._avec_mémoire,Confort_Banquette_arrière_rabattable_1/3-2/3,Confort_Navigation_GPS,Confort_WiFi_à_bord,Confort_Bluetooth,Confort_Compatibilité_smartphone,Confort_Chargeur/mobile_sans_fil,Esthétique_Jantes_aluminium,Esthétique_Sellerie,Esthétique_Volant_cuir,Esthétique_Follow-me_home,Esthétique_Lumière_d'ambiance,Esthétique_Feux_de_jour,Esthétique_Phares,Esthétique_Toit,Esthétique_Barres_de_toit,Esthétique_Vitres_sur-teintées,Confort_Vitres_électriques,Esthétique_value,Moteur_and_Infos_techniques_Cylindree,Conso._and_performances_Conso_ville,Conso._and_performances_Conso_route,Conso._and_performances_Emission_CO2,Confort_Hauteur,Esthétique_Jantes,Confort_Système_audio,Confort_Volant_réglable,Moteur_and_Infos_techniques_Palettes_au_volant
3,Changan Alsvin,1.5 DCT 98 AT Élite,https://www.wandaloo.com/neuf/changan/alsvin/fiche-technique/1-5-dct-98-at-elite/19640.html,174.900DH,https://www.wandaloo.com/files/Voiture-Neuve/changan-alsvin.jpg,CHANGAN Alsvin1.5 DCT 98 AT Élite neuve au Maroc - Fiche Technique,Mon comparatif,174.900DH ** Prix public,https://www.wandaloo.com/files/Voiture-Neuve/changan-alsvin.jpg,1.5 l 98 5DCT,ch,Essence,8cv,2 roues motrices ( 4x2 ou 2WD ),4 cylindres en ligne,137Nm,"6,2l/100 km",sec.,-km/h,-sec.,Compacte,Berline compacte,5,1.170kg,litre,439cm,172cm,149cm,253cm,2,OUI,OUI,NO,NO,OUI,OUI,OUI,NO,NO,NO,NO,OUI,OUI,OUI,NO,manuelle,"Radio, USB",NO,NO,OUI,NO,OUI,NO,OUI,NO,NO,NO,,,NO,OUI,OUI,Compatibilité smartphoneApple CarPlay® & Android Auto®,OUI,NO,NO,NO,NO,NO,NO,NO,NO,OUI,,NO,,Cuir,NO,NO,NO,,Standard,Rigide,NO,NO,,Feux de jourLED,1.480cm³,,,-g/km,,aluminium15 pouces,,,
3,Changan Alsvin,1.5 DCT 98 AT Exclusive,https://www.wandaloo.com/neuf/changan/alsvin/fiche-technique/1-5-dct-98-at-exclusive/19641.html,179.900DH,https://www.wandaloo.com/files/Voiture-Neuve/changan-alsvin.jpg,CHANGAN Alsvin1.5 DCT 98 AT Exclusive neuve au Maroc - Fiche Technique,Mon comparatif,179.900DH ** Prix public,https://www.wandaloo.com/files/Voiture-Neuve/changan-alsvin.jpg,1.5 l 98 5DCT,ch,Essence,8cv,2 roues motrices ( 4x2 ou 2WD ),4 cylindres en ligne,137Nm,"6,2l/100 km",sec.,-km/h,-sec.,Compacte,Berline compacte,5,1.170kg,litre,439cm,172cm,149cm,253cm,2,OUI,OUI,NO,NO,OUI,OUI,OUI,NO,NO,OUI,OUI,OUI,OUI,OUI,NO,manuelle,"Radio, USB",NO,OUI,OUI,NO,OUI,NO,OUI,NO,NO,NO,,,NO,OUI,OUI,Compatibilité smartphoneApple CarPlay® & Android Auto®,OUI,NO,NO,NO,NO,NO,NO,NO,NO,OUI,,NO,,Cuir,NO,NO,NO,,Standard,Ouvrant,NO,NO,,Feux de jourLED,1.480cm³,,,-g/km,,aluminium15 pouces,,,
3,Opel Corsa,1.2 l 100 Edition,https://www.wandaloo.com/neuf/opel/corsa/fiche-technique/1-2-l-100-edition/20575.html,169.000DH,https://www.wandaloo.com/files/Voiture-Neuve/opel-corsa.jpg,OPEL Corsa1.2 l 100 Edition neuve au Maroc - Fiche Technique,Mon comparatif,197.000DH *promo,https://www.wandaloo.com/files/Voiture-Neuve/opel-corsa.jpg; https://www.wandaloo.com/files/Voiture-Neuve/opel/OPEL-Grandland-2025-Neuve-Maroc-17.jpg; https://www.wandaloo.com/files/Voiture-Neuve/opel/OPEL-Mokka-2021-Neuve-Maroc-07.jpg; https://www.wandaloo.com/files/Voiture-Neuve/opel/OPEL-Crossland-2021-Neuve-Maroc-11.jpg; https://www.wandaloo.com/files/Voiture-Neuve/opel/Opel-Crossland-X-2018-neuve-Maroc-06.jpg; https://www.wandaloo.com/files/Voiture-Neuve/opel/OPEL-Mokka-X-2017-neuve-Maroc-05.jpg,1.2 l Turbo 100,ch,Essence,7cv,2 roues motrices ( 4x2 ou 2WD ),3 cylindres,118Nm,"4,1l/100 km",sec.,174km/h,"13,2sec.",Citadine,Citadine bicorps,5,1.165kg,litre,406cm,176cm,143cm,254cm,6,OUI,OUI,OUI,OUI,OUI,OUI,NO,OUI,OUI,NO,OUI,OUI,OUI,OUI,NO,manuelle,"Radio, USB",OUI,NO,OUI,OUI,OUI,NO,OUI,NO,OUI,NO,,NO,NO,OUI,NO,Compatibilité smartphoneApple CarPlay® & Android Auto®,OUI,NO,NO,NO,NO,NO,OUI,NO,NO,OUI,,NO,NO,Tissu,NO,NO,NO,,full LED,Rigide,NO,NO,,Feux de jourLED,1.199cm³,"4,8l/100 km","3,7l/100 km",93g/km,et Profondeur,,,,
3,Opel Corsa,1.5 D 102 Edition,https://www.wandaloo.com/neuf/opel/corsa/fiche-technique/1-5-d-102-edition/20576.html,195.000DH,https://www.wandaloo.com/files/Voiture-Neuve/opel-corsa.jpg,OPEL Corsa1.5 D 102 Edition neuve au Maroc - Fiche Technique,Mon comparatif,220.000DH *promo,https://www.wandaloo.com/files/Voiture-Neuve/opel-corsa.jpg; https://www.wandaloo.com/files/Voiture-Neuve/opel/OPEL-Grandland-2025-Neuve-Maroc-17.jpg; https://www.wandaloo.com/files/Voiture-Neuve/opel/OPEL-Mokka-2021-Neuve-Maroc-07.jpg; https://www.wandaloo.com/files/Voiture-Neuve/opel/OPEL-Crossland-2021-Neuve-Maroc-11.jpg; https://www.wandaloo.com/files/Voiture-Neuve/opel/Opel-Crossland-X-2018-neuve-Maroc-06.jpg; https://www.wandaloo.com/files/Voiture-Neuve/opel/OPEL-Mokka-X-2017-neuve-Maroc-05.jpg,1.5 D 102,ch,Diesel,6cv,2 roues motrices ( 4x2 ou 2WD ),4 cylindres en ligne,250Nm,"3,2l/100 km",sec.,188km/h,"10,2sec.",Citadine,Citadine bicorps,5,1.165kg,litre,406cm,176cm,143cm,254cm,6,OUI,OUI,OUI,OUI,OUI,OUI,NO,OUI,OUI,NO,OUI,OUI,OUI,OUI,NO,manuelle,"Radio, USB",OUI,NO,OUI,OUI,OUI,NO,OUI,NO,OUI,NO,,NO,NO,OUI,NO,Compatibilité smartphoneApple CarPlay® & Android Auto®,OUI,NO,NO,NO,NO,NO,OUI,NO,NO,OUI,,NO,NO,Tissu,NO,NO,NO,,full LED,Rigide,NO,NO,,Feux de jourLED,1.499cm³,"3,7l/100 km","2,9l/100 km",85g/km,et Profondeur,,,,
3,Opel Corsa,1.5 D 102 GS line,https://www.wandaloo.com/neuf/opel/corsa/fiche-technique/1-5-d-102-gs-line/20577.html,208.000DH,https://www.wandaloo.com/files/Voiture-Neuve/opel-corsa.jpg,OPEL Corsa1.5 D 102 GS line neuve au Maroc - Fiche Technique,Mon comparatif,244.000DH *promo,https://www.wandaloo.com/files/Voiture-Neuve/opel-corsa.jpg; https://www.wandaloo.com/files/Voiture-Neuve/opel/OPEL-Grandland-2025-Neuve-Maroc-17.jpg; https://www.wandaloo.com/files/Voiture-Neuve/opel/OPEL-Mokka-2021-Neuve-Maroc-07.jpg; https://www.wandaloo.com/files/Voiture-Neuve/opel/OPEL-Crossland-2021-Neuve-Maroc-11.jpg; https://www.wandaloo.com/files/Voiture-Neuve/opel/Opel-Crossland-X-2018-neuve-Maroc-06.jpg; https://www.wandaloo.com/files/Voiture-Neuve/opel/OPEL-Mokka-X-2017-neuve-Maroc-05.jpg,1.5 D 102,ch,Diesel,6cv,2 roues motrices ( 4x2 ou 2WD ),4 cylindres en ligne,250Nm,"3,2l/100 km",sec.,188km/h,"10,2sec.",Citadine,Citadine bicorps,5,1.165kg,litre,406cm,176cm,143cm,254cm,6,OUI,OUI,OUI,OUI,OUI,OUI,NO,OUI,OUI,OUI,OUI,OUI,OUI,OUI,NO,auto.,"Radio, USB",OUI,NO,OUI,OUI,OUI,NO,OUI,OUI,OUI,NO,,,NO,OUI,NO,Compatibilité smartphoneApple CarPlay® & Android Auto®,OUI,OUI,NO,NO,NO,NO,OUI,NO,NO,OUI,,NO,,Similicuir / Tissu,NO,NO,NO,,full LED,Rigide,NO,NO,,Feux de jourLED,1.499cm³,"3,7l/100 km","2,9l/100 km",85g/km,et Profondeur,aluminium16 pouces,,,
4,Skoda Fabia,1.0 MPI 80 Active,https://www.wandaloo.com/neuf/skoda/fabia/fiche-technique/1-0-mpi-80-active/19872.html,169.900DH,https://www.wandaloo.com/files/Voiture-Neuve/skoda-fabia.jpg,SKODA Fabia1.0 MPI 80 Active neuve au Maroc - Fiche Technique,Mon comparatif,200.000DH *promo,https://www.wandaloo.com/files/Voiture-Neuve/skoda-fabia.jpg; https://www.wandaloo.com/files/Voiture-Neuve/skoda/SKODA-Superb-2025-Neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/skoda/SKODA-Kodiaq-2024-Neuve-Maroc-08.jpg; https://www.wandaloo.com/files/Voiture-Neuve/skoda/SKODA-Karoq-2022-Neuve-Maroc-07.jpg,1.0 l MPI 80,ch,Essence,6cv,2 roues motrices ( 4x2 ou 2WD ),3 cylindres en ligne,93Nm,"5,0l/100 km",sec.,179km/h,"15,5sec.",Citadine,Citadine bicorps,5,1.266kg,litre,411cm,178cm,146cm,256cm,6,OUI,OUI,OUI,OUI,OUI,OUI,NO,NO,NO,NO,OUI,OUI,OUI,OUI,NO,manuelle,"Radio, USB",OUI,OUI,OUI,NO,NO,NO,OUI,OUI,NO,NO,,NO,NO,OUI,OUI,Vitres électriquesElectrique AV,OUI,NO,NO,NO,NO,NO,NO,NO,NO,OUI,NO,NO,,Tissu,NO,NO,NO,,full LED,Rigide,NO,NO,,Feux de jourLED,999cm³,,,115g/km,et Profondeur,aluminium15 pouces,,,
4,Skoda Fabia,1.0 MPI 80 Selection,https://www.wandaloo.com/neuf/skoda/fabia/fiche-technique/1-0-mpi-80-selection/19873.html,215.000DH,https://www.wandaloo.com/files/Voiture-Neuve/skoda-fabia.jpg,SKODA Fabia1.0 MPI 80 Selection neuve au Maroc - Fiche Technique,Mon comparatif,215.000DH ** Prix public,https://www.wandaloo.com/files/Voiture-Neuve/skoda-fabia.jpg; https://www.wandaloo.com/files/Voiture-Neuve/skoda/SKODA-Superb-2025-Neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/skoda/SKODA-Kodiaq-2024-Neuve-Maroc-08.jpg; https://www.wandaloo.com/files/Voiture-Neuve/skoda/SKODA-Karoq-2022-Neuve-Maroc-07.jpg,1.0 l MPI 80,ch,Essence,6cv,2 roues motrices ( 4x2 ou 2WD ),3 cylindres en ligne,93Nm,"5,0l/100 km",sec.,179km/h,"15,5sec.",Citadine,Citadine bicorps,5,1.266kg,litre,411cm,178cm,146cm,256cm,6,OUI,OUI,OUI,OUI,OUI,OUI,NO,NO,NO,NO,OUI,OUI,OUI,OUI,NO,manuelle,"Radio, USB",OUI,OUI,OUI,NO,OUI,NO,OUI,OUI,NO,NO,,NO,NO,OUI,OUI,Compatibilité smartphoneApple CarPlay® & Android Auto®,OUI,NO,NO,,NO,NO,NO,NO,NO,OUI,,NO,,Tissu,OUI,NO,NO,,full LED,Rigide,NO,NO,,Feux de jourLED,999cm³,,,115g/km,et Profondeur,aluminium15 pouces,,,
4,Skoda Fabia,1.0 TSI 115 DSG Style,https://www.wandaloo.com/neuf/skoda/fabia/fiche-technique/1-0-tsi-115-dsg-style/19874.html,260.000DH,https://www.wandaloo.com/files/Voiture-Neuve/skoda-fabia.jpg,SKODA Fabia1.0 TSI 115 DSG Style neuve au Maroc - Fiche Technique,Mon comparatif,260.000DH ** Prix public,https://www.wandaloo.com/files/Voiture-Neuve/skoda-fabia.jpg; https://www.wandaloo.com/files/Voiture-Neuve/skoda/SKODA-Superb-2025-Neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/skoda/SKODA-Kodiaq-2024-Neuve-Maroc-08.jpg; https://www.wandaloo.com/files/Voiture-Neuve/skoda/SKODA-Karoq-2022-Neuve-Maroc-07.jpg,1.0 l TSI 115 DSG7,ch,Essence,6cv,2 roues motrices ( 4x2 ou 2WD ),3 cylindres en ligne,200Nm,"6,0l/100 km",sec.,208km/h,"9,7sec.",Citadine,Citadine bicorps,5,1.266kg,litre,411cm,178cm,146cm,256cm,6,OUI,OUI,OUI,OUI,OUI,OUI,NO,NO,NO,NO,OUI,OUI,OUI,OUI,NO,auto.,"Radio, USB",OUI,OUI,OUI,OUI,OUI,NO,OUI,OUI,NO,NO,,,NO,OUI,OUI,Compatibilité smartphoneApple CarPlay® & Android Auto®,OUI,OUI,NO,,NO,NO,NO,NO,NO,OUI,,NO,,Tissu,OUI,NO,OUI,,full LED,Rigide,NO,OUI,,Feux de jourLED,999cm³,,,119g/km,et Profondeur,aluminium15 pouces,,,
4,Skoda Fabia,1.0 TSI 115 DSG Style Bi-Ton,https://www.wandaloo.com/neuf/skoda/fabia/fiche-technique/1-0-tsi-115-dsg-style-bi-ton/19875.html,260.000DH,https://www.wandaloo.com/files/Voiture-Neuve/skoda-fabia.jpg,SKODA Fabia1.0 TSI 115 DSG Style Bi-Ton neuve au Maroc - Fiche Technique,Mon comparatif,260.000DH ** Prix public,https://www.wandaloo.com/files/Voiture-Neuve/skoda-fabia.jpg; https://www.wandaloo.com/files/Voiture-Neuve/skoda/SKODA-Superb-2025-Neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/skoda/SKODA-Kodiaq-2024-Neuve-Maroc-08.jpg; https://www.wandaloo.com/files/Voiture-Neuve/skoda/SKODA-Karoq-2022-Neuve-Maroc-07.jpg,1.0 l TSI 115 DSG7,ch,Essence,6cv,2 roues motrices ( 4x2 ou 2WD ),3 cylindres en ligne,200Nm,"6,0l/100 km",sec.,208km/h,"9,7sec.",Citadine,Citadine bicorps,5,1.266kg,litre,411cm,178cm,146cm,256cm,6,OUI,OUI,OUI,OUI,OUI,OUI,NO,NO,NO,NO,OUI,OUI,OUI,OUI,NO,auto.,"Radio, USB",OUI,OUI,OUI,OUI,OUI,NO,OUI,OUI,NO,NO,,,NO,OUI,OUI,Compatibilité smartphoneApple CarPlay® & Android Auto®,OUI,OUI,NO,,NO,NO,NO,NO,NO,OUI,,NO,,Tissu,OUI,NO,OUI,,full LED,Rigide,NO,OUI,,Feux de jourLED,999cm³,,,119g/km,et Profondeur,aluminium15 pouces,,,
4,Fiat 500,1.2 l 69 CULT,https://www.wandaloo.com/neuf/fiat/500/fiche-technique/1-2-l-69-cult/20233.html,174.900DH,https://www.wandaloo.com/files/Voiture-Neuve/fiat-500.jpg,FIAT 5001.2 l 69 CULT neuve au Maroc - Fiche Technique,Mon comparatif,174.900DH ** Prix public,https://www.wandaloo.com/files/Voiture-Neuve/fiat-500.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/FIAT-600-MHEV-neuve-Maroc-2025-01.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/FIAT-Doblo-2024-Neuve-Maroc-09.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/FIAT-600e-2024-Neuve-Maroc-11.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/FIAT-Doblo-2023-Neuve-Maroc-04.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/FIAT-500-2017-Neuve-Maroc-02.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/FIAT-500C-2017-Neuve-Maroc-05.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/Fiat-Tipo-Hatchback-2017-neuve-Maroc-12.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/Fiat-Tipo-2017-neuve-Maroc-01.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/Fiat-500C-Neuve-Maroc-08.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/Fiat-500L-Neuve-Maroc-2013-03.jpg,1.2 l 69 BVA,ch,Essence,7cv,2 roues motrices ( 4x2 ou 2WD ),4 cylindres en ligne,120Nm,"5,1l/100 km",sec.,160km/h,"12,9sec.",Micro citadine,Monocorps,4,930kg,litre,357cm,163cm,149cm,230cm,7,OUI,OUI,OUI,OUI,OUI,NO,NO,NO,NO,NO,OUI,NO,NO,OUI,NO,manuelle,"Radio, USB",OUI,NO,NO,NO,NO,NO,OUI,NO,NO,NO,NO,NO,NO,NO,NO,Vitres électriquesElectrique AV,OUI,NO,NO,NO,NO,NO,NO,NO,NO,OUI,NO,NO,,Tissu,NO,NO,NO,OUI,Standard,Rigide,NO,NO,,,1.242cm³,"6,2l/100 km","4,3l/100 km",115g/km,,aluminium14 pouces,,,
4,Fiat 500,1.2 l 69 LA 500,https://www.wandaloo.com/neuf/fiat/500/fiche-technique/1-2-l-69-la-500/20234.html,178.350DH,https://www.wandaloo.com/files/Voiture-Neuve/fiat-500.jpg,FIAT 5001.2 l 69 LA 500 neuve au Maroc - Fiche Technique,Mon comparatif,178.350DH ** Prix public,https://www.wandaloo.com/files/Voiture-Neuve/fiat-500.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/FIAT-600-MHEV-neuve-Maroc-2025-01.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/FIAT-Doblo-2024-Neuve-Maroc-09.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/FIAT-600e-2024-Neuve-Maroc-11.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/FIAT-Doblo-2023-Neuve-Maroc-04.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/FIAT-500-2017-Neuve-Maroc-02.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/FIAT-500C-2017-Neuve-Maroc-05.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/Fiat-Tipo-Hatchback-2017-neuve-Maroc-12.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/Fiat-Tipo-2017-neuve-Maroc-01.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/Fiat-500C-Neuve-Maroc-08.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/Fiat-500L-Neuve-Maroc-2013-03.jpg,1.2 l 69 BVA,ch,Essence,7cv,2 roues motrices ( 4x2 ou 2WD ),4 cylindres en ligne,120Nm,"5,1l/100 km",sec.,160km/h,"12,9sec.",Micro citadine,Monocorps,4,930kg,litre,357cm,163cm,149cm,230cm,7,OUI,OUI,OUI,OUI,OUI,NO,NO,NO,NO,NO,OUI,NO,NO,OUI,NO,manuelle,"Radio, USB",OUI,NO,NO,NO,NO,NO,OUI,NO,NO,NO,NO,NO,NO,NO,NO,Vitres électriquesElectrique AV,OUI,NO,NO,NO,NO,NO,NO,NO,NO,OUI,NO,NO,,Tissu,NO,NO,NO,OUI,Standard,Rigide,NO,NO,,,1.242cm³,"6,2l/100 km","4,3l/100 km",115g/km,,aluminium14 pouces,,,
4,Fiat 500,1.2 l 69 LA DolceVita,https://www.wandaloo.com/neuf/fiat/500/fiche-technique/1-2-l-69-la-dolcevita/20235.html,198.150DH,https://www.wandaloo.com/files/Voiture-Neuve/fiat-500.jpg,FIAT 5001.2 l 69 LA DolceVita neuve au Maroc - Fiche Technique,Mon comparatif,198.150DH ** Prix public,https://www.wandaloo.com/files/Voiture-Neuve/fiat-500.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/FIAT-600-MHEV-neuve-Maroc-2025-01.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/FIAT-Doblo-2024-Neuve-Maroc-09.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/FIAT-600e-2024-Neuve-Maroc-11.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/FIAT-Doblo-2023-Neuve-Maroc-04.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/FIAT-500-2017-Neuve-Maroc-02.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/FIAT-500C-2017-Neuve-Maroc-05.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/Fiat-Tipo-Hatchback-2017-neuve-Maroc-12.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/Fiat-Tipo-2017-neuve-Maroc-01.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/Fiat-500C-Neuve-Maroc-08.jpg; https://www.wandaloo.com/files/Voiture-Neuve/fiat/Fiat-500L-Neuve-Maroc-2013-03.jpg,1.2 l 69 BVA,ch,Essence,7cv,2 roues motrices ( 4x2 ou 2WD ),4 cylindres en ligne,102Nm,"5,1l/100 km",sec.,160km/h,"12,9sec.",Micro citadine,Monocorps,4,930kg,litre,357cm,163cm,149cm,230cm,6,OUI,OUI,OUI,OUI,OUI,NO,NO,NO,NO,NO,OUI,NO,NO,OUI,NO,auto.,"Radio, USB",OUI,NO,OUI,OUI,OUI,NO,OUI,NO,NO,NO,,NO,NO,OUI,NO,Compatibilité smartphoneApple CarPlay® & Android Auto®,OUI,NO,NO,NO,NO,NO,OUI,NO,NO,OUI,,NO,,Tissu,NO,NO,NO,OUI,Standard,Panoramique ouvrant,NO,OUI,,,1.242cm³,"6,2l/100 km","4,3l/100 km",116g/km,,aluminium15 pouces,,,
4,Renault Express,1.5 dCi 95 Authentic,https://www.wandaloo.com/neuf/renault/express/fiche-technique/1-5-dci-95-authentic/19943.html,175.000DH,https://www.wandaloo.com/files/Voiture-Neuve/renault-express.jpg,RENAULT Express1.5 dCi 95 Authentic neuve au Maroc - Fiche Technique,Mon comparatif,175.000DH ** Prix public,https://www.wandaloo.com/files/Voiture-Neuve/renault-express.jpg; https://www.wandaloo.com/files/2025/01/Renault-5-E-Tech-Alpine-A290-Voiture-Annee-2025-Europe-ECOTY-video.jpg; https://www.wandaloo.com/files/2024/02/RENAULT-Scenic-E-Tech-Voiture-Annee-ECOTY-2024-video.jpg; https://www.wandaloo.com/files/2024/01/RENAULT-Akana-Voiture-Annee-2024-Maroc-COTY-video.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Megane-E-Tech-2024-Neuve-Maroc-12.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Clio-E-Tech-2024-Neuve-Maroc-09.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Austral-2024-Neuve-Maroc-15.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Arkana-2023-neuve-Maroc-05.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Express-2022-Neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Talisman-2021-Neuve-Maroc-07.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Megane-2021-Neuve-Maroc-09.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Megane-Sedan-2021-Neuve-Maroc-10.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Kadjar-2019-Neuve-Maroc-02.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/RENAULT-Koleos-2018-Neuve-Maroc-03.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/Renault-Clio-2016-neuve-Maroc-01.jpg; https://www.wandaloo.com/files/Voiture-Neuve/renault/Renault-Megane-2016-Neuve-Maroc-03.jpg,1.5 dCi 95,ch,Diesel,6cv,2 roues motrices ( 4x2 ou 2WD ),4 cylindres en ligne,260Nm,"5,1l/100 km",sec.,164km/h,"15,1sec.",Ludospace / Utilitaire,Ludospace,5,1.320kg,litre,439cm,177cm,183cm,281cm,1,OUI,NO,NO,OUI,OUI,NO,NO,NO,NO,NO,NO,OUI,NO,OUI,NO,NO,"Radio, USB",NO,NO,NO,NO,OUI,NO,NO,NO,NO,NO,NO,NO,NO,OUI,NO,Vitres électriquesElectrique AV,NO,NO,NO,NO,NO,NO,NO,NO,NO,OUI,NO,NO,NO,Tissu,NO,NO,NO,OUI,Standard,Rigide,NO,NO,,,1.461cm³,"5,8l/100 km","4,6l/100 km",144g/km,,,,,
